average_loudness,barkbands_crest.mean,barkbands_crest.stdev,barkbands_flatness_db.mean,barkbands_flatness_db.stdev,barkbands_kurtosis.mean,barkbands_kurtosis.stdev,barkbands_skewness.mean,barkbands_skewness.stdev,barkbands_spread.mean,barkbands_spread.stdev,dissonance.mean,dissonance.stdev,dynamic_complexity,erbbands_crest.mean,erbbands_crest.stdev,erbbands_flatness_db.mean,erbbands_flatness_db.stdev,erbbands_kurtosis.mean,erbbands_kurtosis.stdev,erbbands_skewness.mean,erbbands_skewness.stdev,erbbands_spread.mean,erbbands_spread.stdev,hfc.mean,hfc.stdev,loudness_ebu128.integrated,loudness_ebu128.loudness_range,loudness_ebu128.momentary.mean,loudness_ebu128.momentary.stdev,loudness_ebu128.short_term.mean,loudness_ebu128.short_term.stdev,melbands_crest.mean,melbands_crest.stdev,melbands_flatness_db.mean,melbands_flatness_db.stdev,melbands_kurtosis.mean,melbands_kurtosis.stdev,melbands_skewness.mean,melbands_skewness.stdev,melbands_spread.mean,melbands_spread.stdev,pitch_salience.mean,pitch_salience.stdev,silence_rate_20dB.mean,silence_rate_20dB.stdev,silence_rate_30dB.mean,silence_rate_30dB.stdev,silence_rate_60dB.mean,silence_rate_60dB.stdev,spectral_centroid.mean,spectral_centroid.stdev,spectral_complexity.mean,spectral_complexity.stdev,spectral_decrease.mean,spectral_decrease.stdev,spectral_energy.mean,spectral_energy.stdev,spectral_energyband_high.mean,spectral_energyband_high.stdev,spectral_energyband_low.mean,spectral_energyband_low.stdev,spectral_energyband_middle_high.mean,spectral_energyband_middle_high.stdev,spectral_energyband_middle_low.mean,spectral_energyband_middle_low.stdev,spectral_entropy.mean,spectral_entropy.stdev,spectral_flux.mean,spectral_flux.stdev,spectral_kurtosis.mean,spectral_kurtosis.stdev,spectral_rms.mean,spectral_rms.stdev,spectral_rolloff.mean,spectral_rolloff.stdev,spectral_skewness.mean,spectral_skewness.stdev,spectral_spread.mean,spectral_spread.stdev,spectral_strongpeak.mean,spectral_strongpeak.stdev,zerocrossingrate.mean,zerocrossingrate.stdev,instrument
0.9906840324401855, 6.72519588470459, 3.877223253250122, 0.13631227612495422, 0.03402327001094818, 4.551358699798584, 3.3691296577453613, -0.9231247901916504, 1.327688217163086, 17.148639678955078, 16.241830825805664, 0.49401843547821045, 0.010243605822324753, 1.8030198812484741, 6.944218635559082, 1.521045446395874, 0.1984773725271225, 0.04542072117328644, 1.6420122385025024, 1.0006192922592163, -0.5345803499221802, 0.38189294934272766, 17.63256072998047, 11.385565757751465, 26.534221649169922, 15.890236854553223, -17.802000045776367, 0.0, -18.48776626586914, 2.462916374206543, -22.791521072387695, 0.0, 9.160490989685059, 5.5656633377075195, 0.08310193568468094, 0.051396194845438004, 3.743232250213623, 8.428383827209473, -0.22240743041038513, 1.742985725402832, 59.88323211669922, 28.62490463256836, 0.6277682781219482, 0.12122965604066849, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.28125, 0.4496092200279236, 3583.818359375, 781.6415405273438, 14.4375, 9.037898063659668, -3.33739080815576e-09, 8.59093951532941e-09, 0.015002819709479809, 0.03316612169146538, 0.002802346833050251, 0.0016151266172528267, 0.006948758848011494, 0.021561574190855026, 0.0027674215380102396, 0.0027854295913130045, 0.003549145068973303, 0.01651490479707718, 7.96945333480835, 0.1399436891078949, 0.07009691745042801, 0.08639940619468689, 3.8345587253570557, 1.934486746788025, 0.0028980690985918045, 0.002497617155313492, 6527.92529296875, 2226.202392578125, 1.3373337984085083, 0.2636565864086151, 4520738.0, 563284.9375, 1.4395197629928589, 0.9578670859336853, 0.20184326171875, 0.07613817602396011,cy+kd
0.9906840324401855, 7.085080623626709, 4.134588718414307, 0.14308156073093414, 0.0341939777135849, 3.202744483947754, 2.815185546875, -0.7395816445350647, 1.2041015625, 18.14735221862793, 18.515167236328125, 0.49301037192344666, 0.016199732199311256, 2.0051867961883545, 7.344679832458496, 1.6222234964370728, 0.20320990681648254, 0.048225317150354385, 1.5455996990203857, 1.2734582424163818, -0.535633385181427, 0.3570842146873474, 18.483154296875, 13.496334075927734, 30.17247772216797, 18.638927459716797, -17.5705623626709, 0.0, -18.28957176208496, 2.5669257640838623, -22.693788528442383, 0.0, 9.073479652404785, 6.509947776794434, 0.08416596055030823, 0.04767569527029991, 4.2365403175354, 12.291382789611816, 0.02964739128947258, 1.910570740699768, 57.01487350463867, 30.140193939208984, 0.603108286857605, 0.12285151332616806, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.25, 0.4330126941204071, 3683.379150390625, 585.0505981445312, 14.875, 8.770511627197266, -3.161087835934495e-09, 7.909206622969123e-09, 0.014667411334812641, 0.030638350173830986, 0.0032959291711449623, 0.002024449873715639, 0.00649391720071435, 0.020227711647748947, 0.0027784742414951324, 0.0026201612781733274, 0.0031562969088554382, 0.01570022478699684, 7.995884895324707, 0.12711915373802185, 0.07209882885217667, 0.08681029826402664, 3.2081427574157715, 1.143496036529541, 0.002952862996608019, 0.0023643753957003355, 6949.84130859375, 2024.843994140625, 1.2979391813278198, 0.21912232041358948, 4829385.0, 712821.6875, 2.1531741619110107, 1.5840380191802979, 0.2115936279296875, 0.07013507187366486,cy+kd
0.9906840324401855, 7.217370986938477, 3.877169132232666, 0.14559400081634521, 0.0345894955098629, 3.415043830871582, 2.654222249984741, -0.8157446980476379, 1.212141752243042, 15.776294708251953, 14.547836303710938, 0.491574227809906, 0.022663608193397522, 1.9712492227554321, 7.047173023223877, 1.717639446258545, 0.20675554871559143, 0.04793980345129967, 1.4887316226959229, 1.3764458894729614, -0.5372791290283203, 0.4382241368293762, 18.11107635498047, 13.532661437988281, 26.615413665771484, 16.09063148498535, -17.368858337402344, 0.0, -18.07590103149414, 2.512855291366577, -22.37320899963379, 0.0, 9.019848823547363, 5.53947639465332, 0.08338773250579834, 0.04663441330194473, 4.093275547027588, 11.965896606445312, -0.0659651830792427, 1.8626545667648315, 54.935935974121094, 27.366682052612305, 0.6031778454780579, 0.11721457540988922, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.34375, 0.4749588668346405, 3651.557373046875, 610.177734375, 14.59375, 8.922791481018066, -3.1345694928575085e-09, 8.238922433179141e-09, 0.014244708232581615, 0.03197653591632843, 0.00284910062327981, 0.001485122018493712, 0.006651020143181086, 0.02143053710460663, 0.0027891085483133793, 0.0029506231658160686, 0.0030808579176664352, 0.015182199887931347, 7.985785484313965, 0.14419087767601013, 0.06913814693689346, 0.08723805844783783, 3.62923002243042, 1.3631608486175537, 0.0028385843615978956, 0.0024165501818060875, 6503.02734375, 1954.130859375, 1.3255590200424194, 0.28208252787590027, 4788688.0, 1334962.75, 2.3350963592529297, 1.5755540132522583, 0.2068939208984375, 0.06365734338760376,cy+kd
0.9906840324401855, 7.440443515777588, 3.494157314300537, 0.14458318054676056, 0.03765666484832764, 4.2919440269470215, 2.70245099067688, -1.0010000467300415, 1.207251787185669, 17.349353790283203, 18.487627029418945, 0.49440798163414, 0.008978599682450294, 1.912453293800354, 7.4444098472595215, 1.5716713666915894, 0.2061489224433899, 0.04942462593317032, 2.669433832168579, 1.6527220010757446, -0.7247264981269836, 0.39082616567611694, 17.037479400634766, 14.287299156188965, 29.56078338623047, 17.129993438720703, -17.156301498413086, 0.0, -17.76923942565918, 2.3569934368133545, -22.34296989440918, 0.0, 8.66612720489502, 5.703191757202148, 0.08256682008504868, 0.04476305469870567, 3.93165922164917, 10.382999420166016, -0.2540923058986664, 1.8200024366378784, 57.88334274291992, 30.883983612060547, 0.6044489145278931, 0.10925515741109848, 1.0, 0.0, 0.96875, 0.17399263381958008, 0.21875, 0.4133986532688141, 3723.4375, 631.7564697265625, 14.96875, 8.512800216674805, -3.0399389672197685e-09, 7.972175808390602e-09, 0.01415469404309988, 0.03083469718694687, 0.0032282283063977957, 0.0018849718617275357, 0.0061188796535134315, 0.020675204694271088, 0.002846719231456518, 0.002570210723206401, 0.0030789764132350683, 0.014796892181038857, 7.943106174468994, 0.12225400656461716, 0.07000713050365448, 0.08596735447645187, 3.896960735321045, 1.7412300109863281, 0.002911105053499341, 0.002309745643287897, 6559.552734375, 1813.55517578125, 1.3443152904510498, 0.2483987957239151, 4476601.0, 506441.875, 2.8774523735046387, 1.8853031396865845, 0.2054901123046875, 0.0614791214466095,cy+kd
0.9906840324401855, 7.707784175872803, 3.7706964015960693, 0.14714303612709045, 0.03758164867758751, 4.2203474044799805, 2.465043783187866, -0.9775540828704834, 1.251997947692871, 15.26682186126709, 13.939704895019531, 0.4930717945098877, 0.01352109294384718, 2.2308521270751953, 8.053194046020508, 2.1142795085906982, 0.21085837483406067, 0.05083036050200462, 2.3339109420776367, 1.405781626701355, -0.6943452954292297, 0.37610286474227905, 17.532333374023438, 13.737872123718262, 28.418643951416016, 17.770740509033203, -17.447818756103516, 0.0, -18.21894073486328, 2.6345953941345215, -22.436063766479492, 0.0, 8.262743949890137, 5.133763313293457, 0.08357241749763489, 0.04702933877706528, 4.207849979400635, 11.47265338897705, -0.1947845220565796, 1.8996100425720215, 57.504764556884766, 30.880990982055664, 0.6053399443626404, 0.1177668571472168, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.375, 0.4841229319572449, 3716.5244140625, 633.1390380859375, 14.78125, 8.443690299987793, -3.192673680985081e-09, 8.331593193133813e-09, 0.014627544209361076, 0.03224627301096916, 0.0031183387618511915, 0.0017522855196148157, 0.006700059399008751, 0.021864252164959908, 0.00281717162579298, 0.0029248015489429235, 0.0031323309522122145, 0.015389597043395042, 7.957272529602051, 0.17066623270511627, 0.07039035856723785, 0.08763829618692398, 3.8172507286071777, 1.6623317003250122, 0.002898491220548749, 0.0024227099493145943, 6545.42041015625, 1994.0277099609375, 1.3542178869247437, 0.31405049562454224, 4766248.5, 1767289.75, 2.294407367706299, 1.6504963636398315, 0.2060089111328125, 0.06370623409748077,cy+kd
0.9906840324401855, 7.872990131378174, 3.681525945663452, 0.14650754630565643, 0.03071604296565056, 4.469743251800537, 2.8108971118927, -0.846196711063385, 1.188567042350769, 17.557842254638672, 19.181243896484375, 0.4923734962940216, 0.020454145967960358, 2.3788464069366455, 8.030348777770996, 1.92411208152771, 0.20684345066547394, 0.045573752373456955, 2.3374624252319336, 1.7960659265518188, -0.48528027534484863, 0.4751322865486145, 16.16548728942871, 12.909832000732422, 34.500370025634766, 22.607009887695312, -17.24189567565918, 0.0, -18.055713653564453, 2.7559475898742676, -22.38124656677246, 0.0, 10.287589073181152, 5.774397373199463, 0.0901118740439415, 0.04434853792190552, 4.595760822296143, 9.592244148254395, -0.26821592450141907, 1.9010348320007324, 53.41933822631836, 28.5064640045166, 0.6025099158287048, 0.12570853531360626, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.25, 0.4330126941204071, 3644.92138671875, 631.587158203125, 15.53125, 8.598634719848633, -3.4451375086064218e-09, 8.096144199498667e-09, 0.016132017597556114, 0.031430844217538834, 0.0034482271876186132, 0.002083792816847563, 0.006795457564294338, 0.020857082679867744, 0.0037179337814450264, 0.003334964159876108, 0.003163978224620223, 0.015479376539587975, 7.933140277862549, 0.13452289998531342, 0.07396985590457916, 0.08645863831043243, 4.07828950881958, 1.9926761388778687, 0.0031217203941196203, 0.002448145067319274, 6558.87890625, 2049.54541015625, 1.4336758852005005, 0.35008925199508667, 4821004.0, 1451118.75, 3.0094330310821533, 2.3455450534820557, 0.200714111328125, 0.07353456318378448,cy+kd
0.9906840324401855, 7.560137748718262, 3.7794361114501953, 0.1413922756910324, 0.031929973512887955, 4.4259796142578125, 2.657956838607788, -1.030143141746521, 1.2608413696289062, 15.292835235595703, 13.437471389770508, 0.4931143820285797, 0.015255465172231197, 2.405010223388672, 7.209461212158203, 1.5319268703460693, 0.20432274043560028, 0.04496587812900543, 1.9392080307006836, 1.1625361442565918, -0.6816278100013733, 0.303195595741272, 17.6346378326416, 13.10718059539795, 26.089128494262695, 16.952598571777344, -18.070192337036133, 0.0, -18.88362693786621, 2.7066962718963623, -23.027009963989258, 0.0, 8.419454574584961, 5.161479949951172, 0.07981497049331665, 0.04597906768321991, 3.949491500854492, 10.30390739440918, -0.24397532641887665, 1.8431464433670044, 58.82083511352539, 31.238866806030273, 0.6021029949188232, 0.11817166209220886, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.34375, 0.4749588668346405, 3710.86962890625, 648.3428344726562, 14.0, 8.961724281311035, -3.0928672956065384e-09, 8.015848429465677e-09, 0.014039554633200169, 0.031073320657014847, 0.00273158703930676, 0.0015413338551297784, 0.006433009169995785, 0.020713871344923973, 0.0028163352981209755, 0.0028776514809578657, 0.0031155229080468416, 0.01509699784219265, 7.962641716003418, 0.19301791489124298, 0.06740023195743561, 0.0849621444940567, 3.7706210613250732, 1.5382291078567505, 0.0028106423560529947, 0.0024077817797660828, 6539.365234375, 2041.8924560546875, 1.3284868001937866, 0.2806730568408966, 4763397.0, 2060084.125, 2.689876079559326, 1.7527244091033936, 0.2003326416015625, 0.06364002823829651,cy+kd
0.9906840324401855, 6.828321933746338, 3.827671527862549, 0.14166969060897827, 0.03507435321807861, 3.3600451946258545, 2.7240331172943115, -0.8317553400993347, 1.1809406280517578, 16.51323127746582, 15.05640697479248, 0.4953238368034363, 0.008664592169225216, 2.6249420642852783, 6.903144359588623, 1.5145765542984009, 0.20610660314559937, 0.04831825569272041, 1.4739139080047607, 1.0686067342758179, -0.5473163723945618, 0.31436169147491455, 18.61145782470703, 14.074210166931152, 26.91584587097168, 17.243181228637695, -17.914653778076172, 0.0, -18.72559928894043, 2.697655200958252, -22.855039596557617, 0.0, 8.70103645324707, 4.976699352264404, 0.08011467754840851, 0.04387395828962326, 4.164064884185791, 13.281272888183594, -0.06163039430975914, 1.908360481262207, 57.30009078979492, 31.2481746673584, 0.6263353824615479, 0.11839503794908524, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.34375, 0.4749588668346405, 3652.50732421875, 598.9605712890625, 14.71875, 8.864375114440918, -3.1021401003528126e-09, 8.239019244626888e-09, 0.01414953637868166, 0.03199942409992218, 0.0027717489283531904, 0.001514905015937984, 0.006482045166194439, 0.021336302161216736, 0.0029424806125462055, 0.0030997181311249733, 0.003089042380452156, 0.015432444401085377, 8.013757705688477, 0.16405603289604187, 0.06903284788131714, 0.08697417378425598, 3.514805316925049, 1.4866117238998413, 0.002818850101903081, 0.0024204363580793142, 6639.62890625, 1898.2347412109375, 1.3413870334625244, 0.3065781593322754, 5010515.5, 1952706.0, 2.299874782562256, 1.757178544998169, 0.2100677490234375, 0.062430813908576965,cy+kd
0.9906840324401855, 7.953658103942871, 4.137239933013916, 0.1456770896911621, 0.038344770669937134, 3.0580358505249023, 2.8369290828704834, -0.5955948829650879, 1.1797378063201904, 17.29738998413086, 18.365306854248047, 0.49472126364707947, 0.010336358100175858, 1.96578848361969, 7.993813991546631, 2.7489240169525146, 0.21108026802539825, 0.05273067206144333, 1.5819283723831177, 1.4630476236343384, -0.4173043668270111, 0.5321148633956909, 17.45333480834961, 14.042449951171875, 26.32782745361328, 15.878353118896484, -18.05768394470215, 0.0, -18.6690673828125, 2.3380963802337646, -23.178117752075195, 0.0, 10.927602767944336, 6.596291542053223, 0.09048346430063248, 0.04579189419746399, 4.576627254486084, 12.788958549499512, 0.07105887681245804, 1.88943350315094, 51.568904876708984, 31.51704216003418, 0.6003096699714661, 0.1195976510643959, 1.0, 0.0, 0.9375, 0.24206146597862244, 0.28125, 0.4496092200279236, 3581.71875, 573.5382690429688, 13.9375, 7.428565979003906, -3.0953697383040435e-09, 8.146298746680714e-09, 0.014070646837353706, 0.03160002455115318, 0.0026899452786892653, 0.0015216028550639749, 0.0063969846814870834, 0.02090013585984707, 0.002993728034198284, 0.0027610459364950657, 0.00312632555142045, 0.01563643291592598, 7.921370983123779, 0.14304955303668976, 0.07051543891429901, 0.08854737132787704, 3.937138080596924, 1.2390782833099365, 0.0028588047716766596, 0.0023568400647491217, 6266.16259765625, 1792.938232421875, 1.3810789585113525, 0.21737812459468842, 4426928.5, 590530.6875, 1.9341942071914673, 1.376274585723877, 0.196929931640625, 0.061091937124729156,cy+kd
0.9906840324401855, 7.4827561378479, 3.8890769481658936, 0.14393781125545502, 0.036414142698049545, 3.5315983295440674, 2.911360025405884, -0.8774384260177612, 1.278338074684143, 16.443819046020508, 14.446700096130371, 0.4936402142047882, 0.013519748114049435, 2.405625581741333, 7.5115437507629395, 1.9192143678665161, 0.20682275295257568, 0.05036052316427231, 1.7579774856567383, 1.3500488996505737, -0.6743314862251282, 0.33039385080337524, 19.3326416015625, 14.697699546813965, 23.018848419189453, 14.705745697021484, -17.965253829956055, 0.0, -18.797863006591797, 2.740945339202881, -22.895580291748047, 0.0, 8.48253345489502, 5.197429656982422, 0.08324086666107178, 0.04652721807360649, 4.085266590118408, 12.116357803344727, -0.049089185893535614, 1.8922702074050903, 58.75525665283203, 30.124135971069336, 0.608071506023407, 0.11536798626184464, 1.0, 0.0, 0.96875, 0.17399263381958008, 0.34375, 0.4749588668346405, 3671.322265625, 673.2908935546875, 13.28125, 8.87846565246582, -2.9857905037289356e-09, 8.458883371531556e-09, 0.013356943614780903, 0.03269725292921066, 0.002408548491075635, 0.0013271967181935906, 0.006484118290245533, 0.022306933999061584, 0.002485014731064439, 0.002610447583720088, 0.0031524416990578175, 0.01532475184649229, 7.97847318649292, 0.15041157603263855, 0.06629972904920578, 0.08697068691253662, 3.497076988220215, 1.3404566049575806, 0.002690998138859868, 0.002406178042292595, 6480.82080078125, 2116.359619140625, 1.2892940044403076, 0.25219962000846863, 4616208.0, 1057035.625, 2.2670793533325195, 1.6636431217193604, 0.2034149169921875, 0.06332270056009293,cy+kd
