0.24308		HH
0.29234		KD
0.51088		HH
0.81281		HH
0.82211		SD
1.096		HH
1.1324		KD
1.3747		HH
1.425		KD
1.6627		HH
1.9624		HH
1.9949		SD
2.2432		HH
2.53		HH
2.5512		KD
2.8218		HH
3.0961		HH
3.1404		SD
3.3958		KD
3.3981		HH
3.6703		HH
3.7111		KD
3.9486		HH
3.9984		KD
4.2406		HH
4.2664		SD
4.5235		HH
4.807		HH
4.8398		KD
5.0947		HH
5.3897		HH
5.4028		SD
5.6635		HH
5.6856		KD
5.9477		HH
6.0081		KD
6.2362		HH
6.533		HH
6.5527		SD
6.8059		HH
7.0006		SD
7.0988		HH
7.1141		KD
7.3813		HH
7.677		HH
7.6779		SD
7.9527		HH
7.9791		KD
8.2256		HH
8.5029		HH
8.5483		KD
8.8002		HH
8.839		SD
9.0776		HH
9.3552		HH
9.4263		KD
9.652		HH
9.9381		HH
9.9866		SD
10.2263		HH
10.2544		KD
10.5141		HH
10.8135		HH
10.8182		KD
11.0912		HH
11.1186		SD
11.3729		HH
11.6404		HH
11.6872		KD
11.9286		HH
12.2214		HH
12.2517		SD
12.517		HH
12.5415		KD
12.8001		HH
13.0855		KD
13.09		HH
13.3588		HH
13.3822		SD
13.6478		HH
13.6722		KD
13.9327		HH
13.9962		KD
14.2317		HH
14.5319		HH
14.535		SD
14.7988		HH
14.8078		KD
15.0922		HH
15.3681		HH
15.4002		KD
15.6647		HH
15.6906		SD
15.9611		HH
