-0.0002		HH
0		KD
0.42925		HH
0.66145		HH
0.66664		SD
1.091		HH
1.3333		KD
1.7644		HH
1.9949		HH
1.9999		SD
2.4511		HH
2.6666		KD
2.67		HH
3.0996		HH
3.3318		HH
3.3332		SD
3.7497		HH
3.9935		HH
4		KD
4.4231		HH
4.6437		HH
4.6596		SD
5.0991		HH
5.3171		HH
5.3333		KD
5.7699		HH
5.9905		HH
5.9999		SD
6.42		HH
6.6666		KD
7.0934		HH
7.3282		HH
7.3332		SD
7.7844		HH
7.999		HH
8		KD
8.4286		HH
8.6608		HH
8.6666		SD
9.0903		HH
9.3225		HH
9.3333		KD
9.7637		HH
9.9843		HH
9.9929		SD
10.4324		HH
10.6577		HH
10.6666		KD
11.0988		HH
11.331		HH
11.3332		SD
11.749		HH
12		KD
12.4224		HH
12.6615		HH
12.6666		SD
