0.10626		HH
0.11175		KD
0.5337		HH
0.969		SD
0.97197		HH
1.1802		HH
1.3917		HH
1.4113		KD
1.8235		KD
1.8277		HH
2.2367		HH
2.6819		SD
3.0013		SD
3.0939		HH
3.3304		SD
3.5156		KD
3.534		HH
3.9686		HH
4.3835		HH
4.4123		SD
4.8221		HH
4.853		KD
5.0237		HH
5.2405		KD
5.2441		HH
5.4507		HH
5.6716		SD
5.6729		HH
6.0958		HH
6.1177		KD
6.4341		KD
6.5268		HH
6.7476		KD
6.9698		KD
6.976		HH
7.3963		HH
7.8134		SD
7.828		HH
8.263		HH
8.4709		HH
8.4937		SD
8.6723		HH
8.6737		KD
8.8809		HH
9.0888		KD
9.0893		HH
9.524		HH
9.5306		SD
9.9686		HH
10.3815		KD
10.394		HH
10.8281		HH
11.2395		HH
11.2757		SD
11.674		HH
11.7105		KD
12.1079		HH
12.5295		HH
12.5489		KD
12.9767		HH
12.9807		SD
13.4005		HH
13.822		HH
13.8641		KD
14.2458		HH
14.6565		KD
14.6654		HH
14.6702		SD
15.1146		HH
15.5447		HH
15.5519		KD
15.9686		HH
16.3913		HH
16.3967		KD
16.4041		SD
16.8111		HH
17.2319		KD
17.2359		HH
