0.00034		KD
0.01151		HH
0.55202		SD
0.55728		HH
1.0856		KD
1.1029		HH
1.625		SD
1.6309		HH
2.1706		KD
2.182		HH
2.7216		SD
2.7332		HH
3.2673		KD
3.2846		HH
3.8126		SD
3.8243		HH
4.3639		KD
4.3752		HH
4.915		SD
4.9206		HH
5.4492		KD
5.466		HH
5.9888		SD
5.9946		HH
6.5346		KD
6.5457		HH
7.0854		SD
7.0967		HH
7.6311		KD
7.6479		HH
8.1761		SD
8.1878		HH
8.7277		KD
8.7389		HH
9.2785		SD
9.2844		HH
9.8128		KD
9.8298		HH
10.3523		SD
10.3582		HH
10.8981		KD
10.9094		HH
11.4489		SD
11.4603		HH
11.9947		KD
12.0116		HH
12.5399		SD
12.5513		HH
13.0914		KD
13.1026		HH
13.6421		SD
13.648		HH
14.1766		KD
14.1933		HH
14.716		SD
14.7215		HH
15.2619		KD
