-0.0001		HH
6.8027e		KD
0.27832		HH
0.44991		KD
0.59358		HH
0.73748		SD
0.87043		HH
1.0374		SD
1.1873		HH
1.4742		HH
1.4812		KD
1.7874		SD
1.7936		HH
2.0779		HH
2.2404		KD
2.3987		HH
2.4		KD
2.5423		HH
2.6816		HH
2.8437		KD
2.9719		HH
3.1499		SD
3.2737		HH
3.4436		SD
3.5873		HH
3.8774		HH
3.8875		KD
4.1937		SD
4.1999		HH
4.4812		HH
4.6437		SD
4.7991		HH
4.8		KD
5.0849		HH
5.2499		KD
5.3936		HH
5.5377		SD
5.6654		HH
5.8374		SD
5.9873		HH
6.2807		HH
6.2812		KD
6.5874		SD
6.5936		HH
6.8844		HH
7.0354		KD
7.1987		HH
7.2		KD
7.3372		HH
7.4765		HH
7.6437		KD
7.7784		HH
7.9499		SD
8.0686		HH
8.2436		SD
8.3873		HH
8.684		HH
8.6875		KD
8.9937		SD
8.9999		HH
9.2877		HH
9.4502		SD
9.5991		HH
9.6		KD
9.8798		HH
10.0499		KD
10.1936		HH
10.3374		SD
10.4719		HH
10.6374		SD
10.7873		HH
11.0756		HH
11.0812		KD
11.3874		SD
11.3936		HH
11.6793		HH
11.8419		KD
11.9987		HH
12		KD
12.1437		HH
12.2715		HH
12.4437		KD
12.5733		HH
12.7499		SD
12.8752		HH
13.0436		SD
