0.05737		HH
0.05861		KD
0.3088		HH
0.32327		SD
0.56322		HH
0.5732		SD
0.81265		HH
0.82438		KD
1.0536		HH
1.078		KD
1.2896		HH
1.3355		SD
1.54		HH
1.7874		HH
2.0296		KD
2.0414		HH
2.2968		HH
2.3337		SD
2.5517		HH
2.7862		KD
2.8061		HH
3.0471		KD
3.0571		HH
3.3085		HH
3.3195		SD
3.5594		HH
3.8133		HH
4.0508		KD
4.0638		HH
4.3077		SD
4.3112		HH
4.5581		HH
4.5616		SD
4.8013		KD
4.8086		HH
5.048		KD
5.0515		HH
5.3049		HH
5.3329		SD
5.5559		HH
5.8098		HH
6.051		KD
6.0512		HH
6.2987		HH
6.3261		SD
6.5421		HH
6.7871		HH
6.7918		KD
7.0375		HH
7.042		KD
7.3159		SD
7.5254		HH
8.0198		HH
8.0275		KD
8.2737		HH
8.3036		SD
8.5486		HH
8.5576		SD
8.7925		HH
9.0345		HH
9.0372		KD
9.2859		HH
9.5408		HH
9.5538		SD
9.7967		HH
10.0482		HH
10.0554		KD
10.3131		HH
10.563		HH
10.5785		SD
10.8194		HH
11.0526		KD
11.0713		HH
11.3193		HH
11.5622		HH
11.5672		SD
11.8107		HH
12.0122		KD
12.0681		HH
12.3165		HH
12.5649		HH
12.5684		SD
12.8084		HH
12.8204		SD
13.0192		KD
13.0533		HH
13.2973		HH
13.5402		HH
13.5482		SD
13.7887		HH
14.0329		KD
14.0356		HH
14.29		HH
14.534		HH
14.5499		SD
14.7894		HH
14.7991		KD
15.0403		HH
15.058		KD
15.2947		HH
15.5292		SD
15.5402		HH
15.7941		HH
16.0258		KD
16.061		HH
16.5125		SD
16.5314		HH
16.7569		SD
16.8028		KD
17.0188		HH
17.061		KD
17.5381		HH
17.5416		SD
17.7976		HH
18.039		KD
18.0555		HH
