0.0		HH+KD
0.33333		HH
0.66666		HH+SD
1.0		HH
1.33333		HH+KD
1.66666		HH+KD
2.0		HH+SD
2.33333		HH
2.66666		HH+KD
3.0		HH
3.33333		HH+SD
3.66666		HH
4.0		HH+KD
4.33333		HH+KD
4.66666		HH+SD
5.0		HH
5.33333		HH+KD
5.66666		HH
6.0		HH+SD
6.33333		HH
6.66666		HH+KD
7.0		HH+KD
7.33333		HH+SD
7.66666		HH
8.0		HH+KD
8.33333		HH
8.66666		HH+SD
9.0		HH
9.33333		HH+KD
9.66666		HH+KD
10.0		HH+SD
10.3333		HH
10.6666		HH+KD
11.0		HH
11.3333		HH+SD
11.6666		HH
12.0		HH+KD
12.3333		HH+KD
12.6666		HH+SD
13.0		HH
13.3333		HH+KD
13.6666		HH
14.0		HH+SD
14.3333		HH
14.6666		HH+KD
15.0		HH+KD
15.3333		HH+SD
15.6666		HH
16.0		HH+KD
16.3333		HH
16.6666		HH+SD
17.0		HH
17.3333		HH+KD
17.6666		HH+KD
18.0		HH+SD
18.3333		HH
18.6666		HH+KD
19.0		HH
19.3333		HH+SD
19.6666		HH
20.0		HH+KD
20.3333		HH+KD
20.6666		HH+SD
21.0		HH
21.3333		HH+KD
21.6666		HH
22.0		HH+SD
22.3333		HH
22.6666		HH+KD
23.0		HH+KD
23.3333		HH+SD
23.6666		HH
24.0		HH+KD
24.3333		HH
24.6666		HH+SD
25.0		HH
25.3333		HH+KD
25.6666		HH+KD
26.0		HH+SD
26.3333		HH
26.6666		HH+KD
27.0		HH
27.3333		HH+SD
27.6666		HH
28.0		HH+KD
28.3333		HH+KD
28.6666		HH+SD
29.0		HH
29.3333		HH+KD
29.6666		HH
30.0		HH+SD
30.3333		HH
30.6666		HH+KD
31.0		HH+KD
31.3333		HH+SD
31.6666		HH
32.0		HH+KD
32.3333		HH
32.6666		HH+SD
33.0		HH
33.3333		HH+KD
33.6666		HH+KD
34.0		HH+SD
34.3333		HH
34.6666		HH+KD
35.0		HH
35.3333		HH+SD
35.6666		HH
36.0		HH+KD
36.3333		HH+KD
36.6666		HH+SD
37.0		HH
37.3333		HH+KD
37.6666		HH
38.0		HH+SD
38.3333		HH
38.6666		HH+KD
39.0		HH+KD
39.3333		HH+SD
39.6666		HH
40.0		HH+KD
40.3333		HH
40.6666		HH+SD
41.0		HH
41.3333		HH+KD
41.6666		HH+KD
42.0		HH+SD
42.3333		HH
42.6666		HH+KD
43.0		HH
43.3333		HH+SD
43.6666		HH
44.0		HH+KD
44.3333		HH+KD
44.6666		HH+SD
45.0		HH
45.3333		HH+KD
45.6666		HH
46.0		HH+SD
46.3333		HH
46.6666		HH+KD
47.0		HH+KD
47.3333		HH+SD
47.6666		HH
48.0		HH+KD
48.3333		HH
48.6666		HH+SD
49.0		HH
49.3333		HH+KD
49.6666		HH+KD
50.0		HH+SD
50.3333		HH
50.6666		HH+KD
51.0		HH
51.3333		HH+SD
51.6666		HH
52.0		HH+KD
52.3333		HH+KD
52.6666		HH+SD
53.0		HH
53.3333		HH+KD
53.6666		HH
54.0		HH+SD
54.3333		HH
54.6666		HH+KD
55.0		HH+KD
55.3333		HH+SD
55.6666		HH
56.0		HH+KD
56.3333		HH
56.6666		HH+SD
57.0		HH
57.3333		HH+KD
57.6666		HH+KD
58.0		HH+SD
58.3333		HH
58.6666		HH+KD
59.0		HH
59.3333		HH+SD
59.6666		HH
60.0		HH+KD
60.3333		HH+KD
60.6666		HH+SD
61.0		HH
61.3333		HH+KD
61.6666		HH
62.0		HH+SD
62.3333		HH
62.6666		HH+KD
63.0		HH+KD
63.3333		HH+SD
63.6666		HH
64.0		HH+KD
64.6666		REST
65.3333		REST
