0.0		KD
0.70588		SD+KD
1.41176		KD
2.11764		SD+KD
2.82352		KD
3.52941		SD+KD
4.23529		KD
4.94117		SD+KD
5.64705		KD
6.35294		SD+KD
7.05882		KD
7.76470		SD+KD
8.47058		KD
9.17647		SD+KD
9.88235		KD
10.5882		SD+KD
10.9411		SD
11.2941		KD
12.0		SD+KD
12.7058		KD
13.4117		SD+KD
14.1176		KD
14.8235		SD+KD
15.5294		KD
16.2352		SD+KD
16.9411		KD
17.6470		SD+KD
18.3529		KD
19.0588		SD+KD
19.7647		KD
20.4705		SD+KD
21.1764		FT+KD
21.5294		FT
21.8823		FT+KD
22.2352		FT
22.5882		KD
23.2941		SD+KD
24.0		KD
24.7058		SD+KD
25.4117		KD
26.1176		SD+KD
26.8235		KD
27.5294		SD+KD
28.2352		KD
28.9411		SD+KD
29.6470		KD
30.3529		SD+KD
31.0588		KD
31.7647		SD+KD
32.4705		MT+KD
32.8235		MT
33.1764		SD+KD
33.8823		KD
34.5882		SD+KD
35.2941		KD
36.0		SD+KD
36.7058		KD
37.4117		SD+KD
38.1176		KD
38.8235		SD+KD
39.5294		KD
40.2352		SD+KD
40.9411		KD
41.6470		SD+KD
42.3529		HT
42.7058		HT
43.0588		MT
43.7647		MT
44.1176		MT
44.4705		FT
44.8235		FT
45.1764		HH+KD
45.5294		HH
45.8823		HH+KD+SD
46.2352		HH
46.5882		HH+KD
46.9411		HH
47.2941		HH+KD+SD
47.6470		HH
48.0		HH+KD
48.3529		HH
48.7058		HH+KD+SD
49.0588		HH
49.4117		HH+KD
49.7647		HH
50.1176		HH+KD+SD
50.4705		HH
50.8235		HH+KD
51.1764		HH
51.5294		HH+KD+SD
51.8823		HH
52.2352		HH+KD
52.5882		HH
52.9411		HH+KD+SD
53.2941		HH
53.6470		SD
54.3529		HT
54.7058		HT
55.0588		MT
55.4117		MT
55.7647		FT
56.4705		HH+KD
56.8235		HH
57.1764		HH+KD+SD
57.5294		HH
57.8823		HH+KD
58.2352		HH
58.5882		HH+KD+SD
58.9411		HH
59.2941		HH+KD
59.6470		HH
60.0		HH+KD+SD
60.3529		HH
60.7058		HH+KD
61.0588		HH
61.4117		HH+KD+SD
61.7647		HH
62.1176		HH+KD
62.4705		HH
62.8235		HH+KD+SD
63.1764		HH
63.5294		HH+KD
63.8823		HH
64.2352		HH+KD+SD
64.5882		HH
64.9411		REST
66.3529		MT
66.7058		MT
67.0588		FT
67.4117		FT
67.7647		CY+KD
68.4705		CY+SD
69.1764		CY+KD
69.8823		CY+SD
70.5882		CY+KD
71.2941		CY+SD
72.0		CY+KD
72.7058		CY+SD
73.4117		CY+KD
74.1176		CY+SD
74.8235		CY+KD
75.5294		CY+SD
76.2352		CY+KD
76.9411		CY+SD
77.6470		SD
78.3529		SD
78.7058		SD
79.0588		CY+KD
79.7647		CY+SD
80.4705		CY+KD
81.1764		CY+SD
81.8823		CY+KD
82.5882		CY+SD
83.2941		CY+KD
84.0		CY+SD
84.7058		CY+KD
85.4117		CY+SD
86.1176		CY+KD
86.8235		CY+SD
87.5294		SD
87.8823		SD
88.2352		HT
88.5882		HT
88.9411		MT
89.2941		MT
89.6470		FT
90.0		FT
90.3529		CY+KD
91.0588		REST
91.7647		REST
