0.0		HH+KD
0.27777		HH
0.55555		HH+SD
0.83333		HH
1.11111		HH+KD
1.38888		HH
1.66666		HH+SD
1.94444		HH
2.22222		HH+KD
2.5		HH
2.77777		HH+SD
3.05555		HH
3.33333		HH+KD
3.61111		HH
3.88888		HH+SD
4.16666		HH
4.44444		HH+KD
4.72222		HH
5.0		HH+SD
5.27777		HH
5.55555		HH+KD
5.83333		HH
6.11111		HH+SD
6.38888		HH
6.66666		HH+KD
6.94444		HH
7.22222		HH+SD
7.5		HH
7.77777		HH+KD
8.05555		HH
8.33333		HH+SD
8.61111		HH
8.88888		HH+KD
9.16666		HH
9.44444		HH+SD
9.72222		HH
10.0		HH+KD
10.2777		HH
10.5555		HH+SD
10.8333		HH
11.1111		HH+KD
11.3888		HH
11.6666		HH+SD
11.9444		HH
12.2222		HH+KD
12.5		HH
12.7777		HH+SD
13.0555		HH
13.3333		HH+KD
13.6111		HH
13.8888		HH+SD
14.1666		HH
14.4444		HH+KD
14.7222		HH
15.0		HH+SD
15.2777		HH
15.5555		HH+KD
15.8333		HH
16.1111		HH+SD
16.3888		HH
16.6666		HH+KD
16.9444		HH
17.2222		HH+SD
17.5		HH
17.7777		HH+KD
18.0555		HH
18.3333		HH+SD
18.6111		HH
18.8888		HH+KD
19.1666		HH
19.4444		HH+SD
19.7222		HH
20.0		HH+KD
20.2777		HH
20.5555		HH+SD
20.8333		HH
21.1111		HH+KD
21.3888		HH
21.6666		HH+SD
21.9444		HH
22.2222		HH+KD
22.5		HH
22.7777		HH+SD
23.0555		HH
23.3333		HH+KD
23.6111		HH
23.8888		HH+SD
24.1666		HH
24.4444		HH+KD
24.7222		HH
25.0		HH+SD
25.2777		HH
25.5555		HH+KD
25.8333		HH
26.1111		CY+SD
26.6666		CR+KD
26.9444		CR
27.2222		CR+SD
27.5		CR
27.7777		CR+KD
28.0555		CR
28.3333		CR+SD
28.6111		CR
28.8888		CR+KD
29.1666		CR
29.4444		CR+SD
29.7222		CR
30.0		CR+KD
30.2777		CR
30.5555		CR+SD
30.8333		CR
31.1111		CR+KD
31.3888		CR
31.6666		CR+SD
31.9444		CR
32.2222		CR+KD
32.5		CR
32.7777		CR+SD
33.0555		CR
33.3333		CR+KD
33.6111		CR
33.8888		CR+SD
34.1666		CR
34.4444		CR+KD
34.7222		CR
35.0		CR+SD
35.2777		CR
35.5555		CR+KD
35.8333		CR
36.1111		CR+SD
36.3888		CR
36.6666		CR+KD
36.9444		CR
37.2222		CR+SD
37.5		CR
37.7777		CR+KD
38.0555		CR
38.3333		CR+SD
38.6111		CR
38.8888		CR+KD
39.1666		CR
39.4444		CR+SD
39.7222		CR
40.0		CR+KD
40.2777		CR
40.5555		CR+SD
40.8333		CR
41.1111		CR+KD
41.3888		CR
41.6666		CR+SD
41.9444		CR
42.2222		SD
42.5		SD
42.7777		SD
43.0555		SD
43.3333		FT
43.6111		FT
43.8888		FT
44.1666		FT
44.4444		CY+KD
45.0		CY+SD
45.5555		CY+KD
46.1111		CY+SD
46.6666		CY+KD
47.2222		CY+SD
47.7777		CY+KD
48.3333		CY+SD
48.8888		CY+KD
49.4444		CY+SD
50.0		CY+KD
50.5555		CY+SD
51.1111		CY+KD
51.6666		CY+SD
52.2222		SD
52.5		SD
52.7777		HT
53.0555		SD
53.3333		CY+KD
53.8888		CY+SD
54.4444		CY+KD
55.0		CY+SD
55.5555		CY+KD
56.1111		CY+SD
56.6666		CY+KD
57.2222		CY+SD
57.7777		CY+KD
58.3333		CY+SD
58.8888		CY+KD
59.4444		CY+SD
60.0		FT+SD
60.2777		FT+SD
60.5555		FT+SD
60.8333		FT+SD
61.1111		FT+SD
61.3888		FT+SD
61.6666		FT+SD
61.9444		FT+SD
62.2222		HH+KD
62.5		HH
62.7777		HH+SD
63.0555		HH
63.3333		HH+KD
63.6111		HH
63.8888		HH+SD
64.1666		HH
64.4444		HH+KD
64.7222		HH
65.0		HH+SD
65.2777		HH
65.5555		HH+KD
65.8333		HH
66.1111		HH+SD
66.3888		HH
66.6666		HH+KD
66.9444		HH
67.2222		HH+SD
67.5		HH
67.7777		HH+KD
68.0555		HH
68.3333		HH+SD
68.6111		HH
68.8888		HH+KD
69.1666		HH
69.4444		HH+SD
69.7222		HH
70.0		CY+KD
70.5555		REST
