0.0		SD
0.25862		SD
0.51724		SD
0.77586		SD
1.03448		HH+KD
1.29310		HH
1.55172		HH+SD
1.81034		HH
2.06896		HH+KD
2.32758		HH
2.58620		HH+SD
2.84482		HH
3.10344		HH+KD
3.36206		HH
3.62068		HH+SD
3.87931		HH
4.13793		HH+KD
4.39655		HH
4.65517		HH+SD
4.91379		HH
5.17241		HH+KD
5.43103		HH
5.68965		HH+SD
5.94827		HH
6.20689		HH+KD
6.46551		HH
6.72413		HH+SD
6.98275		HH
7.24137		HH+KD
7.5		HH
7.75862		HH+SD
8.01724		HH
8.27586		HH+KD
8.53448		HH
8.79310		HH+SD
9.05172		HH
9.31034		HH+KD+SD
9.56896		HH
9.82758		HH+KD+SD
10.0862		HH
10.3448		HH+KD+SD
10.6034		HH
10.8620		HH+KD+SD
11.1206		HH
11.3793		HH+KD+SD
11.6379		HH
11.8965		HH+KD+SD
12.1551		HH
12.4137		HH+KD+SD
12.6724		HH+KD
12.9310		HH+KD+SD
13.1896		HH
13.4482		HH+KD+SD
13.7068		HH
13.9655		HH+KD+SD
14.2241		HH
14.4827		HH+KD+SD
14.7413		HH
15.0		HH+KD+SD
15.2586		HH
15.5172		HH+KD+SD
15.7758		HH
16.0344		HH+KD+SD
16.2931		HH
16.5517		HH+KD+SD
16.8103		HH+KD
17.0689		HH+KD+SD
17.3275		HH
17.5862		HH+KD
17.8448		HH
18.1034		HH+SD
18.3620		HH
18.6206		HH+KD
18.8793		HH
19.1379		HH+SD
19.3965		HH
19.6551		HH+KD
19.9137		HH
20.1724		HH+SD
20.4310		HH
20.6896		HH+KD
20.9482		HH
21.2068		HH+SD
21.4655		HH
21.7241		HH+KD
21.9827		HH
22.2413		HH+SD
22.5		HH
22.7586		HH+KD
23.0172		HH
23.2758		HH+SD
23.5344		HH
23.7931		HH+KD
24.0517		HH
24.3103		HH+SD
24.5689		HH
24.8275		HH+KD
25.0862		HH
25.3448		HH+SD
25.6034		HH
25.8620		HH+KD
26.1206		HH
26.3793		HH+SD
26.6379		HH
26.8965		HH+KD
27.1551		HH
27.4137		HH+SD
27.6724		HH
27.9310		HH+KD
28.1896		HH
28.4482		HH+SD
28.7068		HH
28.9655		HH+KD
29.2241		HH
29.4827		HH+SD
29.7413		HH
30.0		HH+KD
30.2586		HH
30.5172		HH+SD
30.7758		HH
31.0344		HH+KD
31.2931		HH
31.5517		HH+SD
31.8103		HH
32.0689		HH+KD
32.3275		HH
32.5862		HH+SD
32.8448		HH
33.1034		HH+KD
33.3620		HH
33.6206		HH+SD
33.8793		HH
34.1379		HH+KD
34.3965		HH
34.6551		HH+SD
34.9137		HH
35.1724		HH+KD
35.4310		HH
35.6896		HH+SD
35.9482		HH
36.2068		HH+KD
36.4655		HH
36.7241		HH+SD
36.9827		HH
37.2413		HH+KD
37.5		HH
37.7586		HH+SD
38.0172		HH
38.2758		HH+KD
38.5344		HH
38.7931		HH+SD
39.0517		HH
39.3103		HH+KD
39.5689		HH
39.8275		HH+SD
40.0862		HH
40.3448		HH+KD
40.6034		HH
40.8620		HH+SD
41.1206		HH
41.3793		HH+KD
41.6379		HH
41.8965		HH+SD
42.1551		HH
42.4137		HH+KD
42.6724		HH
42.9310		HH+SD
43.1896		HH
43.4482		HH+KD
43.7068		HH
43.9655		HH+SD
44.2241		HH
44.4827		HH+KD
44.7413		HH
45.0		HH+SD
45.2586		HH
45.5172		HH+KD
45.7758		HH+KD
46.0344		HH+SD
46.2931		HH
46.5517		HH+KD
46.8103		HH
47.0689		HH+SD
47.3275		HH
47.5862		HH+KD
47.8448		HH
48.1034		HH+SD
48.3620		HH
48.6206		HH+KD
48.8793		HH
49.1379		HH+SD
49.3965		HH
49.6551		HH+KD
49.9137		HH+KD
50.1724		HH+SD
50.4310		HH
50.6896		CY+KD
50.9482		HH
51.2068		HH+SD
51.4655		HH
51.7241		HH+KD
51.9827		HH
52.2413		HH+SD
52.5		HH
52.7586		HH+KD
53.0172		HH
53.2758		HH+SD
53.5344		HH
53.7931		HH+KD
54.0517		HH+KD
54.3103		HH+SD
54.5689		HH
54.8275		HH+KD
55.0862		HH
55.3448		HH+SD
55.6034		HH
55.8620		HH+KD
56.1206		HH
56.3793		HH+SD
56.6379		HH
56.8965		HH+KD
57.1551		HH
57.4137		HH+SD
57.6724		HH
57.9310		HH+KD
58.1896		HH+KD
58.4482		HH+SD
58.7068		HH
58.9655		HH+KD
59.2241		HH
59.4827		HH+SD
59.7413		HH
60.0		HH+KD
60.2586		HH
60.5172		HH+SD
60.7758		HH
61.0344		HH+KD
61.2931		HH
61.5517		HH+SD
61.8103		HH
62.0689		HH+KD
62.3275		HH+KD
62.5862		HH+SD
62.8448		HH
63.1034		HH+KD
63.3620		HH
63.6206		HH+SD
63.8793		HH
64.1379		HH+KD
64.3965		HH
64.6551		HH+SD
64.9137		HH
65.1724		HH+KD
65.4310		HH
65.6896		HH+SD
65.9482		HH
66.2068		HH+KD
66.4655		HH+KD
66.7241		HH+SD
66.9827		HH
67.2413		HH+KD
67.5		HH
67.7586		HH+SD
68.0172		HH
68.2758		HH+KD
68.5344		HH
68.7931		HH+SD
69.0517		HH
69.3103		HH+KD
69.5689		HH
69.8275		HH+SD
70.0862		HH
70.3448		HH+KD
70.6034		HH+KD
70.8620		HH+SD
71.1206		HH
71.3793		HH+KD
71.6379		HH
71.8965		HH+SD
72.1551		HH
72.4137		HH+KD
72.6724		HH
72.9310		HH+SD
73.1896		HH
73.4482		HH+KD
73.7068		HH
73.9655		HH+SD
74.2241		HH
74.4827		HH+KD
74.7413		HH+KD
75.0		HH+SD
75.2586		HH
75.5172		HH+KD
75.7758		HH
76.0344		HH+SD
76.2931		HH
76.5517		HH+KD
76.8103		HH
77.0689		HH+SD
77.3275		HH
77.5862		HH+KD
77.8448		HH
78.1034		HH+SD
78.3620		HH
78.6206		HH+KD
78.8793		HH+KD
79.1379		HH+SD
79.3965		HH
79.6551		HH+KD
79.9137		HH
80.1724		HH+SD
80.4310		HH
80.6896		HH+KD
80.9482		HH
81.2068		HH+SD
81.4655		HH
81.7241		HH+KD
81.9827		HH
82.2413		HH+SD
82.5		HH
82.7586		HH+KD
83.0172		HH+KD
83.2758		HH+SD
83.5344		HH
83.7931		CY+KD
84.3103		REST
