0.0		HT
0.81081		FT
1.21621		FT
1.62162		CY+KD
2.02702		HH
2.43243		HH+SD
2.83783		HH
3.24324		HH+KD
3.64864		HH
4.05405		HH+SD
4.45945		HH
4.86486		HH+KD
5.27027		HH
5.67567		HH+SD
6.08108		HH
6.48648		HH+KD
6.89189		HH
7.29729		HH+SD
7.70270		HH
8.10810		HH+KD
8.51351		HH
8.91891		HH+SD
9.32432		HH
9.72972		HH+KD
10.1351		HH+KD
10.5405		HH+SD
10.9459		HH+KD
11.3513		impro
12.1621		impro
12.9729		impro
13.7837		impro
14.5945		impro
15.4054		impro
16.2162		impro
17.0270		impro
17.8378		impro
18.6486		impro
19.4594		impro
20.2702		impro
21.0810		impro
21.8918		impro
22.7027		impro
23.5135		impro
24.3243		impro
25.1351		impro
25.9459		impro
26.7567		impro
27.5675		impro
28.3783		impro
29.1891		impro
30.0		impro
30.8108		CY+KD
31.2162		HH
31.6216		HH+SD
32.0270		HH
32.4324		HH+SD
32.8378		HH+KD
33.2432		HH+SD
33.6486		HH
34.0540		HH+SD
34.4594		HH
34.8648		HH+SD
35.2702		HH
35.6756		HH+SD
36.0810		HH+KD
36.4864		HH+SD
36.8918		HH
37.2972		HH+SD
37.7027		HH
38.1081		HH+SD
38.5135		HH
38.9189		HH+SD
39.3243		HH+KD
39.7297		HH+SD
40.1351		HH
40.5405		SD
40.9459		CY+KD
41.3513		REST
42.1621		REST
43.7837		REST
47.0270		HH+KD
47.4324		HH
47.8378		HH+SD
48.2432		HH
48.6486		HH+KD
49.0540		HH
49.4594		HH+SD
49.8648		HH
50.2702		HH+KD
50.6756		HH
51.0810		HH+SD
51.4864		CY+KD
51.8918		impro
52.7027		impro
53.5135		CY+KD
53.9189		HH
54.3243		HH+SD
54.7297		HH
55.1351		HH+KD
55.5405		HH
55.9459		HH+SD
56.3513		HH
56.7567		HH+KD
57.1621		HH
57.5675		HH+SD
57.9729		CY+KD
58.3783		impro
59.1891		impro
60.0		CY+KD
60.8108		REST
61.6216		REST
