0.0		HH+KD
0.27777		HH
0.55555		HH+SD
0.83333		HH
1.11111		HH+KD
1.38888		HH
1.66666		HH+SD
1.94444		HH
2.22222		HH+KD
2.5		HH
2.77777		HH+SD
3.05555		HH
3.33333		HH+KD
3.61111		HH
3.88888		HH+SD
4.16666		HH
4.44444		HH+KD
4.72222		HH
5.0		HH+SD
5.27777		HH
5.55555		HH+KD
5.83333		HH
6.11111		HH+SD
6.38888		HH
6.66666		HH+KD
6.94444		HH
7.22222		HH+SD
7.5		HH
7.77777		HH+KD
8.05555		HH
8.33333		HH+SD
8.61111		HH
8.88888		HH+KD
9.16666		HH
9.44444		HH+SD
9.72222		HH
10.0		HH+KD
10.2777		HH
10.5555		HH+SD
10.8333		HH
11.1111		HH+KD
11.3888		HH
11.6666		HH+SD
11.9444		HH
12.2222		HH+KD
12.5		HH
12.7777		HH+SD
13.0555		HH
13.3333		HH+KD
13.6111		HH
13.8888		HH+SD
14.1666		HH
14.4444		HH+KD
14.7222		HH
15.0		HH+SD
15.2777		HH
15.5555		HH+KD
15.8333		HH
16.1111		HH+SD
16.3888		HH
16.6666		HH+KD
16.9444		HH
17.2222		HH+SD
17.5		HH
17.7777		HH+KD
18.0555		HH
18.3333		HH+SD
18.6111		HH
18.8888		HH+KD
19.1666		HH
19.4444		HH+SD
19.7222		HH
20.0		HH+KD
20.2777		HH
20.5555		HH+SD
20.8333		HH
21.1111		KD
21.3888		SD
21.6666		SD
21.9444		SD
22.2222		CY+KD
22.5		HH
22.7777		HH+SD
23.0555		HH
23.3333		HH+KD
23.6111		HH
23.8888		HH+SD
24.1666		HH
24.4444		HH+KD
24.7222		HH
25.0		HH+SD
25.2777		HH
25.5555		HH+KD
25.8333		HH
26.1111		HH+SD
26.3888		HH
26.6666		HH+KD
26.9444		HH
27.2222		HH+SD
27.5		HH
27.7777		HH+KD
28.0555		HH
28.3333		HH+SD
28.6111		HH
28.8888		HH+KD
29.1666		HH
29.4444		HH+SD
29.7222		HH
30.0		HH+KD
30.2777		HH
30.5555		HH+SD
30.8333		HH
31.1111		HH+KD
31.3888		HH
31.6666		HH+SD
31.9444		HH
32.2222		HH+KD
32.5		HH
32.7777		HH+SD
33.0555		HH
33.3333		HH+KD
33.6111		HH
33.8888		HH+SD
34.1666		HH
34.4444		HH+KD
34.7222		HH
35.0		HH+SD
35.2777		HH
35.5555		HH+KD
35.8333		HH
36.1111		HH+SD
36.3888		HH
36.6666		HH+KD
36.9444		HH
37.2222		HH+SD
37.5		HH
37.7777		HH+KD
38.0555		HH
38.3333		HH+KD
38.6111		HH
38.8888		HH+KD
39.1666		SD
39.4444		SD
40.0		HH+KD
40.2777		HH
40.5555		HH+SD
40.8333		HH
41.1111		HH+KD
41.3888		HH
41.6666		HH+SD
41.9444		HH
42.2222		HH+KD
42.5		HH
42.7777		HH+SD
43.0555		HH
43.3333		HH+KD
43.6111		HH
43.8888		HH+SD
44.1666		HH
44.4444		HH+KD
44.7222		HH
45.0		HH+SD
45.2777		HH
45.5555		HH+KD
45.8333		HH
46.1111		HH+SD
46.3888		HH
46.6666		HH+KD
46.9444		HH
47.2222		HH+SD
47.5		HH
47.7777		SD
48.3333		SD
48.6111		SD
48.8888		HH+KD
49.1666		HH
49.4444		HH+SD
49.7222		HH
50.0		HH+KD
50.2777		HH
50.5555		HH+SD
50.8333		HH
51.1111		HH+KD
51.3888		HH
51.6666		HH+SD
51.9444		HH
52.2222		HH+KD
52.5		HH
52.7777		HH+SD
53.0555		HH
53.3333		HH+KD
53.6111		HH
53.8888		HH+SD
54.1666		HH
54.4444		HH+KD
54.7222		HH
55.0		HH+SD
55.2777		HH
55.5555		HH+KD
55.8333		HH
56.1111		HH+SD
56.3888		HH
56.6666		HH+KD
56.9444		SD
57.2222		SD
57.3611		SD
57.5		SD
57.7777		CR+KD
58.0555		CR
58.3333		CR+SD
58.6111		CR
58.8888		CR+KD
59.1666		CR+KD
59.4444		CR+SD
59.7222		CR
60.0		CR+KD
60.2777		CR
60.5555		CR+SD
60.8333		CR
61.1111		CR+KD
61.3888		CR+KD
61.6666		CR+SD
61.9444		CR
62.2222		CR+KD
62.5		CR
62.7777		CR+SD
63.0555		CR
63.3333		CR+KD
63.6111		CR+KD
63.8888		CR+SD
64.1666		CR
64.4444		CR+KD
64.7222		CR+KD
65.0		CR+SD
65.2777		CR
65.5555		CR+KD
65.8333		SD
66.1111		FT
66.3888		FT
66.6666		CR+KD
66.9444		CR
67.2222		CR+SD
67.5		CR
67.7777		CR+KD
68.0555		CR+KD
68.3333		CR+SD
68.6111		CR
68.8888		CR+KD
69.1666		CR
69.4444		CR+SD
69.7222		CR
70.0		CR+KD
70.2777		CR+KD
70.5555		CR+SD
70.8333		CR
71.1111		CR+KD
71.3888		CR
71.6666		CR+SD
71.9444		CR
72.2222		CR+KD
72.5		CR+KD
72.7777		CR+SD
73.3333		FT+SD+KD
73.8888		REST
74.4444		REST
